award_id,tender_id,project_name,contractor,contract_amount,contract_date,participants_count,prefecture,municipality,use_type,floor_area_m2,bid_method,evaluation_score,price_score
AWD-2024-01228,TND-2024-01228,Cisco Webexのライセンス提供及び運用支援業務（令和７年度家裁整備分）,前田建設工業株式会社,32396400,2025-01-31,11,秋田県,郊外地区,施設,100,指名競争入札,,
AWD-2024-01229,TND-2024-01229,令和６年度我が国におけるデジタル社会の形成に向けた基盤整備のための調査事業（ＤＸ推進に求められる知識・技能に関する調査）,竹中工務店株式会社,11817975,2024-10-28,16,福岡県,博多区,施設,100,随意契約,,
AWD-2024-01230,TND-2024-01230,令和５年度岐阜刑務所高山拘置支所屋根防水改修工事,金子工業株式会社,24000000,2024-06-28,16,岐阜県,郊外地区,施設,100,随意契約,,
AWD-2024-01231,TND-2024-01231,令和６年度　野地宿舎外１箇所給湯設備取替,株式会社彩美社,1730000,2024-10-31,25,群馬県,郊外地区,住宅,100,一般競争入札,,
AWD-2024-01232,TND-2024-01232,令和７年度熊本地方合同庁舎外３庁舎で使用する電気,ＲＥ１００電力株式会社,109773438,2024-10-03,4,熊本県,東部地区,庁舎,332,一般競争入札,,
AWD-2024-01233,TND-2024-01233,岩手北部森林管理署　第3-1号　製品生産及び森林環境保全整備事業（浄法寺第一国有林外）,浄安森林組合,84500000,2024-04-16,2,岩手県,郊外地区,施設,267,総合評価方式,97.4,50.3
AWD-2024-01234,TND-2024-01234,福島刑務所等自動体外式除細動器（ＡＥＤ）更新整備,セコム株式会社,944000,2025-02-07,20,福島県,市街地,施設,100,総合評価方式,73.5,78.5
AWD-2024-01235,TND-2024-01235,大阪合同庁舎第三号館火災受信機更新その他工事,ニッタン株式会社,64000000,2025-01-09,22,大阪府,浪速区,庁舎,127,総合評価方式,92.5,73.1
AWD-2024-01236,TND-2024-01236,増員、施設拡張、法改正で新たに発生する業務等で必要となる出入国管理業務個人識別情報システム用機器等の増配備　一式,日本電気株式会社,193698100,2024-06-11,10,愛知県,守山区,施設,442,随意契約,,
AWD-2024-01237,TND-2024-01237,令和６年度京都少年鑑別所自動火災報知設備整備業務,福恵電通株式会社,816000,2025-02-07,9,京都府,南部地区,施設,100,総合評価方式,60.4,53.0
AWD-2024-01238,TND-2024-01238,【下越森林管理署】令和6年度　下越森林管理署収穫調査業務委託,竹中工務店株式会社,6500000,2024-04-16,19,愛知県,千種区,施設,100,指名競争入札,,
AWD-2024-01239,TND-2024-01239,東京国際空港制限区域内車両制御用設備（製造・設置・調整）,日本電気株式会社,100000000,2024-07-11,18,東京都,台東区,施設,300,一般競争入札,,
AWD-2024-01240,TND-2024-01240,外国公館等免税購入システムの整備に係る設計開発業務一式,株式会社ビッグツリーテクノロジー＆コンサルティング,36000000,2024-05-28,14,神奈川県,川崎市高津区,施設,124,一般競争入札,,
AWD-2024-01241,TND-2024-01241,金沢刑務所工場併設食堂空調設備整備契約,エーアイ・セーフサポート,4350000,2024-06-12,19,福井県,中央地区,施設,100,指名競争入札,,
AWD-2024-01242,TND-2024-01242,【四国森林管理局】令和６年度四国森林管理局　高圧気中開閉器更新業務,大成建設株式会社,900000,2025-02-05,7,東京都,世田谷区,施設,100,随意契約,,
AWD-2024-01243,TND-2024-01243,令和７年度建設関連業者登録システム運用保守及びクラウド基盤提供業務,株式会社ユー・エス・イー,29740000,2025-03-28,13,群馬県,北部地区,施設,106,随意契約,,
AWD-2024-01244,TND-2024-01244,令和６年度中津少年学院サービス棟給湯設備改修工事,株式会社三信工業,6900000,2025-01-09,12,愛知県,熱田区,施設,100,指名競争入札,,
AWD-2024-01245,TND-2024-01245,庁舎２階東側事務室空気調和装置修理（滝川河川事務所）,株式会社渡商,1215000,2024-11-27,21,大阪府,浪速区,庁舎,100,随意契約,,
AWD-2024-01246,TND-2024-01246,【関東地方整備局、本局】Ｒ６コピー用紙購入（１都８県）単価契約,ＴＯＰＰＡＮエッジ株式会社,56985010,2024-04-09,15,兵庫県,市街地,施設,205,総合評価方式,69.3,46.6
AWD-2024-01247,TND-2024-01247,【福岡森林管理署】建設機械借上単価契約（福岡地区）,株式会社へいせい,1849000,2024-06-25,24,福岡県,北九州市,施設,100,総合評価方式,95.7,51.3
AWD-2024-01248,TND-2024-01248,国立療養所沖縄愛楽園受変電設備更新整備工事,株式会社九電工,393000000,2024-10-29,7,沖縄県,北部地区,施設,788,総合評価方式,85.7,65.2
AWD-2024-01249,TND-2024-01249,令和６年度　気候変動による平均海面水位の上昇に伴う空港土木施設への影響検討業務,東急建設株式会社,23500000,2024-10-02,25,長野県,中央地区,施設,100,随意契約,,
AWD-2024-01250,TND-2024-01250,松江地方合同庁舎昇降機保守管理業務,ジャパンエレベーターサービス中四国株式会社,1128000,2025-02-28,19,東京都,江東区,庁舎,100,指名競争入札,,
AWD-2024-01251,TND-2024-01251,主機関（MTU16V4000M90型）現用機整備【いきぐも左舷主機関】,フジタ株式会社,5460000,2024-04-19,4,大阪府,淀川区,施設,100,随意契約,,
AWD-2024-01252,TND-2024-01252,第２号　秋田森林管理署　森林環境保全整備事業（桧木内又沢国有林）,株式会社門脇木材,147000000,2024-04-23,23,秋田県,市街地,施設,308,指名競争入札,,
AWD-2024-01253,TND-2024-01253,南蘭国有林 森林環境保全整備事業 南木曽３,南木曽町森林組合,10400000,2024-05-01,20,香川県,東部地区,施設,100,随意契約,,
AWD-2024-01254,TND-2024-01254,【関東地方整備局　高崎河川国道事務所】Ｒ６事務所庁舎等清掃・環境衛生管理業務,株式会社ビルメン信越コントロールズ,4572000,2024-04-01,24,佐賀県,市街地,庁舎,100,総合評価方式,67.3,96.2
AWD-2024-01255,TND-2024-01255,文教施設工事情報調達情報公開・収集システムのクラウド移行に係る調査研究及び調達支援業務　一式,東洋建設株式会社,19950000,2025-03-14,9,福岡県,南区,施設,100,総合評価方式,72.7,97.2
AWD-2024-01256,TND-2024-01256,宇治簡裁庁舎法面補強工事実施設計業務（再度）,有限会社太田ジオリサーチ,3430000,2024-09-20,6,千葉県,松戸市,庁舎,100,一般競争入札,,
AWD-2024-01257,TND-2024-01257,【下北】警備道路の整備,東急建設株式会社,8400000,2024-06-13,21,埼玉県,所沢市,道路,213,一般競争入札,,
AWD-2024-01258,TND-2024-01258,【大隅森林管理署】建設機械借上単価契約（財部地区）,三井住友建設株式会社,1630000,2024-04-18,9,長野県,南部地区,施設,100,指名競争入札,,
AWD-2024-01259,TND-2024-01259,令和６年度海事分野における脱炭素化促進事業（ガス燃料船に必要な機器等の製造過程における省CO2な生産体制・生産設備に関する調査）委託業務,デロイトトーマツコンサルティング合同会社,25000000,2024-12-06,19,神奈川県,相模原市,施設,100,随意契約,,
AWD-2024-01260,TND-2024-01260,第１号　秋田森林管理署湯沢支署　敷地内除排雪作業,大成建設株式会社,526000,2024-11-29,12,秋田県,南部地区,施設,100,随意契約,,
AWD-2024-01261,TND-2024-01261,第１号物件令和７年度空知森林管理署北空知支署デジタル複合機保守契約,前田建設工業株式会社,1786680,2025-02-18,14,茨城県,東部地区,施設,100,随意契約,,
AWD-2024-01262,TND-2024-01262,令和７年度大分及び別府両公共職業安定所清掃管理業務委託,株式会社エスシーサポート,1824000,2025-03-07,3,大分県,中央地区,施設,100,総合評価方式,88.3,86.4
AWD-2024-01263,TND-2024-01263,大阪国道事務所北部維持用車両点検整備業務,天満自動車工業株式会社,4860000,2024-08-26,3,大阪府,中央区,施設,100,随意契約,,
AWD-2024-01264,TND-2024-01264,函館地家裁及び江差支部庁舎自家用電気工作物等保安業務,鹿島建設株式会社,925600,2025-02-19,10,埼玉県,川口市,庁舎,100,指名競争入札,,
AWD-2024-01265,TND-2024-01265,実験廃水処理施設運転保守管理業務,都市環境整美株式会社,5076000,2024-04-01,21,愛知県,港区,施設,100,指名競争入札,,
AWD-2024-01266,TND-2024-01266,令和６年度浄化槽維持管理等業務委託（富山東パーキング）,株式会社シマキュウ,3183000,2024-04-01,3,富山県,南部地区,施設,100,指名競争入札,,
AWD-2024-01267,TND-2024-01267,統合情報管理システムの運用支援業務（コンシェルジュ業務）,株式会社コスモピア,74560000,2025-01-10,24,岐阜県,東部地区,施設,260,一般競争入札,,
AWD-2024-01268,TND-2024-01268,札幌開発建設部　岩見沢地区　重油及び灯油購入（単価契約）,三谷石油株式会社,7534700,2024-04-03,21,東京都,港区,施設,100,指名競争入札,,
AWD-2024-01269,TND-2024-01269,令和6年度浪速少年院寮舎天井扇等整備契約,西松建設株式会社,1340000,2024-06-13,3,福岡県,中央区,住宅,100,指名競争入札,,
AWD-2024-01270,TND-2024-01270,だいせんMH914特別整備（追加の部）,熊谷組株式会社,28957000,2024-06-20,25,埼玉県,春日部市,施設,100,指名競争入札,,
AWD-2024-01271,TND-2024-01271,伝樋川救急排水機場外５箇所ポンプ設備点検整備業務,クボタ環境エンジニアリング株式会社,16900000,2024-04-01,13,山梨県,中央地区,施設,100,指名競争入札,,
AWD-2024-01272,TND-2024-01272,鹿追地域農業開発事業所　庁舎清掃業務,鈴蘭ビルサービス株式会社,580000,2024-04-01,12,秋田県,中央地区,庁舎,100,随意契約,,
AWD-2024-01273,TND-2024-01273,令和７年度　木曽川上流河川事務所庁舎外６箇所で使用する電気,中部電力ミライズ株式会社,61255994,2025-02-07,17,鹿児島県,北部地区,庁舎,155,指名競争入札,,
AWD-2024-01274,TND-2024-01274,最上川上流排水機場ポンプ設備点検整備業務,フジタ株式会社,19000000,2024-04-01,12,大阪府,東淀川区,施設,100,一般競争入札,,
AWD-2024-01275,TND-2024-01275,若草住宅ほか４住宅消防用設備等保守点検業務,西松建設株式会社,800000,2024-08-27,6,岐阜県,北部地区,住宅,100,指名競争入札,,
AWD-2024-01276,TND-2024-01276,令和６年度 船舶事故ハザードマップに係る運用サーバ及び関連システム一切に係る保守管理業務請負,飛島建設株式会社,820000,2024-04-01,8,群馬県,北部地区,施設,100,指名競争入札,,
AWD-2024-01277,TND-2024-01277,令和７年度 南紀白浜空港外３ヵ所機械設備保全業務,フジタ株式会社,2300000,2025-03-11,5,愛知県,昭和区,施設,100,随意契約,,
AWD-2024-01278,TND-2024-01278,トンガに対する能力構築支援事業（船外機維持整備、招へい）に係る支援役務,株式会社ＪＴＢ,3485455,2024-12-06,15,奈良県,中央地区,施設,100,一般競争入札,,
AWD-2024-01279,TND-2024-01279,令和６年度新潟美咲合同庁舎1号館入退館管理システムほか機器更新業務,フジタ株式会社,76800000,2024-09-18,18,新潟県,南部地区,庁舎,223,一般競争入札,,
AWD-2024-01280,TND-2024-01280,令和７年度　北勢国道機械設備保守点検業務,株式会社施設技術研究所,33500000,2025-03-13,9,山口県,西部地区,施設,100,指名競争入札,,
AWD-2024-01281,TND-2024-01281,令和７年度デジタル・ガバメント中長期計画推進に係るプロジェクト管理支援等業務,飛島建設株式会社,72500000,2025-03-27,19,秋田県,中央地区,施設,201,指名競争入札,,
AWD-2024-01282,TND-2024-01282,水質観測施設保守業務（玉川ダム）,東北計測サービス株式会社,19000000,2024-04-01,5,埼玉県,春日部市,施設,100,指名競争入札,,
AWD-2024-01283,TND-2024-01283,釧路労働基準監督署及び釧路公共職業安定所における庁舎等除排雪業務委託契約（単価契約）,釧路東部産業株式会社,2964000,2024-11-07,10,大阪府,西区,庁舎,100,総合評価方式,90.4,77.4
AWD-2024-01284,TND-2024-01284,東京出入国在留管理局出張所カウンター類設置,有限会社南信堂,6210000,2024-04-16,3,東京都,港区,施設,100,随意契約,,
AWD-2024-01285,TND-2024-01285,令和６年度　九州技術事務所電気通信設備保守業務,鹿島建設株式会社,9000000,2024-04-01,24,福岡県,北九州市,施設,100,指名競争入札,,
AWD-2024-01286,TND-2024-01286,令和６年度勤務時間管理システムの高度化・共通化に係る要件定義支援業務,ボストン・コンサルティング・グループ合同会社,58500000,2024-11-06,13,山口県,西部地区,施設,133,指名競争入札,,
AWD-2024-01287,TND-2024-01287,令和６年度国有財産総合情報管理システム改修に係る設計・開発業務,富士通株式会社,110900000,2024-04-11,25,埼玉県,川口市,施設,325,随意契約,,
AWD-2024-01288,TND-2024-01288,【愛媛署】森林環境保全整備事業（奈良奥山2050保育間伐【活用型】）明許,南予森林組合,38000000,2024-05-29,2,奈良県,東部地区,保育園,142,指名競争入札,,
AWD-2024-01289,TND-2024-01289,那賀川河川事務所庁舎で使用する電気,四国電力株式会社,6958112,2024-04-01,14,大阪府,東淀川区,庁舎,100,一般競争入札,,
AWD-2024-01290,TND-2024-01290,財務省本庁舎で使用する電気,安藤・間株式会社,101102943,2025-02-07,19,埼玉県,上尾市,庁舎,309,指名競争入札,,
AWD-2024-01291,TND-2024-01291,令和７年度　車両管理業務（天竜川上流・飯田国道・天竜川ダム統管）,株式会社セノン,1980000,2025-03-06,23,大阪府,浪速区,施設,100,随意契約,,
AWD-2024-01292,TND-2024-01292,令和７年度最高裁判所の自動車運行管理業務,国内ロジスティクス株式会社,16111892,2025-02-27,2,長崎県,北部地区,施設,100,随意契約,,
AWD-2024-01293,TND-2024-01293,AVIONICS DISPLAY UNIT 6個特別整備,飛島建設株式会社,55162800,2024-11-19,6,岐阜県,東部地区,施設,171,指名競争入札,,
